case_id,pocket_kind,normalized_offset,offset_cm,angle_deg,speed_cm_s,topspin_rad_s,sidespin_rad_s,jaw_side,mouth_width_cm,throat_width_cm,jaw_radius_cm,throat_depth_cm,capture_depth_cm,ball_radius_cm,mouth_passable,throat_passable,expected_outcome,mirror_key
pocket_scan_00136,corner,-1.2,-4.4909999999999997,15,100,0,20,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|15|100|0|20|1
pocket_scan_00137,corner,-1.2,-4.4909999999999997,15,100,0,20,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|15|100|0|20|1
pocket_scan_00138,corner,-1.2,-4.4909999999999997,15,100,0,-20,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|15|100|0|20|1
pocket_scan_00139,corner,-1.2,-4.4909999999999997,15,100,0,-20,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|15|100|0|20|1
pocket_scan_00140,corner,-1.2,-4.4909999999999997,15,250,0,0,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|15|250|0|0|1
pocket_scan_00141,corner,-1.2,-4.4909999999999997,15,250,0,0,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|15|250|0|0|1
pocket_scan_00142,corner,-1.2,-4.4909999999999997,15,250,20,0,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|15|250|20|0|1
pocket_scan_00143,corner,-1.2,-4.4909999999999997,15,250,20,0,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|15|250|20|0|1
pocket_scan_00144,corner,-1.2,-4.4909999999999997,15,250,-20,0,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|15|250|-20|0|1
pocket_scan_00145,corner,-1.2,-4.4909999999999997,15,250,-20,0,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|15|250|-20|0|1
pocket_scan_00146,corner,-1.2,-4.4909999999999997,15,250,0,20,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|15|250|0|20|1
pocket_scan_00147,corner,-1.2,-4.4909999999999997,15,250,0,20,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|15|250|0|20|1
pocket_scan_00148,corner,-1.2,-4.4909999999999997,15,250,0,-20,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|15|250|0|20|1
pocket_scan_00149,corner,-1.2,-4.4909999999999997,15,250,0,-20,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|15|250|0|20|1
pocket_scan_00150,corner,-1.2,-4.4909999999999997,15,500,0,0,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|15|500|0|0|1
pocket_scan_00151,corner,-1.2,-4.4909999999999997,15,500,0,0,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|15|500|0|0|1
pocket_scan_00152,corner,-1.2,-4.4909999999999997,15,500,20,0,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|15|500|20|0|1
pocket_scan_00153,corner,-1.2,-4.4909999999999997,15,500,20,0,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|15|500|20|0|1
pocket_scan_00154,corner,-1.2,-4.4909999999999997,15,500,-20,0,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|15|500|-20|0|1
pocket_scan_00155,corner,-1.2,-4.4909999999999997,15,500,-20,0,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|15|500|-20|0|1
pocket_scan_00156,corner,-1.2,-4.4909999999999997,15,500,0,20,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|15|500|0|20|1
pocket_scan_00157,corner,-1.2,-4.4909999999999997,15,500,0,20,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|15|500|0|20|1
pocket_scan_00158,corner,-1.2,-4.4909999999999997,15,500,0,-20,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|15|500|0|20|1
pocket_scan_00159,corner,-1.2,-4.4909999999999997,15,500,0,-20,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|15|500|0|20|1
pocket_scan_00160,corner,-1.2,-4.4909999999999997,30,25,0,0,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|30|25|0|0|1
pocket_scan_00161,corner,-1.2,-4.4909999999999997,30,25,0,0,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|30|25|0|0|1
pocket_scan_00162,corner,-1.2,-4.4909999999999997,30,25,20,0,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|30|25|20|0|1
pocket_scan_00163,corner,-1.2,-4.4909999999999997,30,25,20,0,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|30|25|20|0|1
pocket_scan_00164,corner,-1.2,-4.4909999999999997,30,25,-20,0,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|30|25|-20|0|1
pocket_scan_00165,corner,-1.2,-4.4909999999999997,30,25,-20,0,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|30|25|-20|0|1
pocket_scan_00166,corner,-1.2,-4.4909999999999997,30,25,0,20,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|30|25|0|20|1
pocket_scan_00167,corner,-1.2,-4.4909999999999997,30,25,0,20,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|30|25|0|20|1
pocket_scan_00168,corner,-1.2,-4.4909999999999997,30,25,0,-20,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|30|25|0|20|1
pocket_scan_00169,corner,-1.2,-4.4909999999999997,30,25,0,-20,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|30|25|0|20|1
pocket_scan_00170,corner,-1.2,-4.4909999999999997,30,100,0,0,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|30|100|0|0|1
pocket_scan_00171,corner,-1.2,-4.4909999999999997,30,100,0,0,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|30|100|0|0|1
pocket_scan_00172,corner,-1.2,-4.4909999999999997,30,100,20,0,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|30|100|20|0|1
pocket_scan_00173,corner,-1.2,-4.4909999999999997,30,100,20,0,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|30|100|20|0|1
pocket_scan_00174,corner,-1.2,-4.4909999999999997,30,100,-20,0,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|30|100|-20|0|1
pocket_scan_00175,corner,-1.2,-4.4909999999999997,30,100,-20,0,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|30|100|-20|0|1
pocket_scan_00176,corner,-1.2,-4.4909999999999997,30,100,0,20,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|30|100|0|20|1
pocket_scan_00177,corner,-1.2,-4.4909999999999997,30,100,0,20,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|30|100|0|20|1
pocket_scan_00178,corner,-1.2,-4.4909999999999997,30,100,0,-20,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|30|100|0|20|1
pocket_scan_00179,corner,-1.2,-4.4909999999999997,30,100,0,-20,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|30|100|0|20|1
pocket_scan_00180,corner,-1.2,-4.4909999999999997,30,250,0,0,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|30|250|0|0|1
pocket_scan_00181,corner,-1.2,-4.4909999999999997,30,250,0,0,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|30|250|0|0|1
pocket_scan_00182,corner,-1.2,-4.4909999999999997,30,250,20,0,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|30|250|20|0|1
pocket_scan_00183,corner,-1.2,-4.4909999999999997,30,250,20,0,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|30|250|20|0|1
pocket_scan_00184,corner,-1.2,-4.4909999999999997,30,250,-20,0,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|30|250|-20|0|1
pocket_scan_00185,corner,-1.2,-4.4909999999999997,30,250,-20,0,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|30|250|-20|0|1
pocket_scan_00186,corner,-1.2,-4.4909999999999997,30,250,0,20,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|30|250|0|20|1
pocket_scan_00187,corner,-1.2,-4.4909999999999997,30,250,0,20,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|30|250|0|20|1
pocket_scan_00188,corner,-1.2,-4.4909999999999997,30,250,0,-20,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|30|250|0|20|1
pocket_scan_00189,corner,-1.2,-4.4909999999999997,30,250,0,-20,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|30|250|0|20|1
pocket_scan_00190,corner,-1.2,-4.4909999999999997,30,500,0,0,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|30|500|0|0|1
pocket_scan_00191,corner,-1.2,-4.4909999999999997,30,500,0,0,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|30|500|0|0|1
pocket_scan_00192,corner,-1.2,-4.4909999999999997,30,500,20,0,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|30|500|20|0|1
pocket_scan_00193,corner,-1.2,-4.4909999999999997,30,500,20,0,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|30|500|20|0|1
pocket_scan_00194,corner,-1.2,-4.4909999999999997,30,500,-20,0,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|30|500|-20|0|1
pocket_scan_00195,corner,-1.2,-4.4909999999999997,30,500,-20,0,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|30|500|-20|0|1
pocket_scan_00196,corner,-1.2,-4.4909999999999997,30,500,0,20,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|30|500|0|20|1
pocket_scan_00197,corner,-1.2,-4.4909999999999997,30,500,0,20,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|30|500|0|20|1
pocket_scan_00198,corner,-1.2,-4.4909999999999997,30,500,0,-20,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|30|500|0|20|1
pocket_scan_00199,corner,-1.2,-4.4909999999999997,30,500,0,-20,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,False,False,jaw_or_rail_rejection,corner|1.2|30|500|0|20|1
pocket_scan_00200,corner,-0.80000000000000004,-2.9939999999999998,-30,25,0,0,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|30|25|0|0|1
pocket_scan_00201,corner,-0.80000000000000004,-2.9939999999999998,-30,25,0,0,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|30|25|0|0|1
pocket_scan_00202,corner,-0.80000000000000004,-2.9939999999999998,-30,25,20,0,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|30|25|20|0|1
pocket_scan_00203,corner,-0.80000000000000004,-2.9939999999999998,-30,25,20,0,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|30|25|20|0|1
pocket_scan_00204,corner,-0.80000000000000004,-2.9939999999999998,-30,25,-20,0,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|30|25|-20|0|1
pocket_scan_00205,corner,-0.80000000000000004,-2.9939999999999998,-30,25,-20,0,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|30|25|-20|0|1
pocket_scan_00206,corner,-0.80000000000000004,-2.9939999999999998,-30,25,0,20,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|30|25|0|20|1
pocket_scan_00207,corner,-0.80000000000000004,-2.9939999999999998,-30,25,0,20,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|30|25|0|20|1
pocket_scan_00208,corner,-0.80000000000000004,-2.9939999999999998,-30,25,0,-20,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|30|25|0|20|1
pocket_scan_00209,corner,-0.80000000000000004,-2.9939999999999998,-30,25,0,-20,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|30|25|0|20|1
pocket_scan_00210,corner,-0.80000000000000004,-2.9939999999999998,-30,100,0,0,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|30|100|0|0|1
pocket_scan_00211,corner,-0.80000000000000004,-2.9939999999999998,-30,100,0,0,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|30|100|0|0|1
pocket_scan_00212,corner,-0.80000000000000004,-2.9939999999999998,-30,100,20,0,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|30|100|20|0|1
pocket_scan_00213,corner,-0.80000000000000004,-2.9939999999999998,-30,100,20,0,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|30|100|20|0|1
pocket_scan_00214,corner,-0.80000000000000004,-2.9939999999999998,-30,100,-20,0,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|30|100|-20|0|1
pocket_scan_00215,corner,-0.80000000000000004,-2.9939999999999998,-30,100,-20,0,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|30|100|-20|0|1
pocket_scan_00216,corner,-0.80000000000000004,-2.9939999999999998,-30,100,0,20,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|30|100|0|20|1
pocket_scan_00217,corner,-0.80000000000000004,-2.9939999999999998,-30,100,0,20,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|30|100|0|20|1
pocket_scan_00218,corner,-0.80000000000000004,-2.9939999999999998,-30,100,0,-20,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|30|100|0|20|1
pocket_scan_00219,corner,-0.80000000000000004,-2.9939999999999998,-30,100,0,-20,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|30|100|0|20|1
pocket_scan_00220,corner,-0.80000000000000004,-2.9939999999999998,-30,250,0,0,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|30|250|0|0|1
pocket_scan_00221,corner,-0.80000000000000004,-2.9939999999999998,-30,250,0,0,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|30|250|0|0|1
pocket_scan_00222,corner,-0.80000000000000004,-2.9939999999999998,-30,250,20,0,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|30|250|20|0|1
pocket_scan_00223,corner,-0.80000000000000004,-2.9939999999999998,-30,250,20,0,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|30|250|20|0|1
pocket_scan_00224,corner,-0.80000000000000004,-2.9939999999999998,-30,250,-20,0,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|30|250|-20|0|1
pocket_scan_00225,corner,-0.80000000000000004,-2.9939999999999998,-30,250,-20,0,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|30|250|-20|0|1
pocket_scan_00226,corner,-0.80000000000000004,-2.9939999999999998,-30,250,0,20,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|30|250|0|20|1
pocket_scan_00227,corner,-0.80000000000000004,-2.9939999999999998,-30,250,0,20,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|30|250|0|20|1
pocket_scan_00228,corner,-0.80000000000000004,-2.9939999999999998,-30,250,0,-20,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|30|250|0|20|1
pocket_scan_00229,corner,-0.80000000000000004,-2.9939999999999998,-30,250,0,-20,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|30|250|0|20|1
pocket_scan_00230,corner,-0.80000000000000004,-2.9939999999999998,-30,500,0,0,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|30|500|0|0|1
pocket_scan_00231,corner,-0.80000000000000004,-2.9939999999999998,-30,500,0,0,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|30|500|0|0|1
pocket_scan_00232,corner,-0.80000000000000004,-2.9939999999999998,-30,500,20,0,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|30|500|20|0|1
pocket_scan_00233,corner,-0.80000000000000004,-2.9939999999999998,-30,500,20,0,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|30|500|20|0|1
pocket_scan_00234,corner,-0.80000000000000004,-2.9939999999999998,-30,500,-20,0,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|30|500|-20|0|1
pocket_scan_00235,corner,-0.80000000000000004,-2.9939999999999998,-30,500,-20,0,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|30|500|-20|0|1
pocket_scan_00236,corner,-0.80000000000000004,-2.9939999999999998,-30,500,0,20,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|30|500|0|20|1
pocket_scan_00237,corner,-0.80000000000000004,-2.9939999999999998,-30,500,0,20,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|30|500|0|20|1
pocket_scan_00238,corner,-0.80000000000000004,-2.9939999999999998,-30,500,0,-20,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|30|500|0|20|1
pocket_scan_00239,corner,-0.80000000000000004,-2.9939999999999998,-30,500,0,-20,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|30|500|0|20|1
pocket_scan_00240,corner,-0.80000000000000004,-2.9939999999999998,-15,25,0,0,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|15|25|0|0|1
pocket_scan_00241,corner,-0.80000000000000004,-2.9939999999999998,-15,25,0,0,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|15|25|0|0|1
pocket_scan_00242,corner,-0.80000000000000004,-2.9939999999999998,-15,25,20,0,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|15|25|20|0|1
pocket_scan_00243,corner,-0.80000000000000004,-2.9939999999999998,-15,25,20,0,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|15|25|20|0|1
pocket_scan_00244,corner,-0.80000000000000004,-2.9939999999999998,-15,25,-20,0,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|15|25|-20|0|1
pocket_scan_00245,corner,-0.80000000000000004,-2.9939999999999998,-15,25,-20,0,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|15|25|-20|0|1
pocket_scan_00246,corner,-0.80000000000000004,-2.9939999999999998,-15,25,0,20,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|15|25|0|20|1
pocket_scan_00247,corner,-0.80000000000000004,-2.9939999999999998,-15,25,0,20,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|15|25|0|20|1
pocket_scan_00248,corner,-0.80000000000000004,-2.9939999999999998,-15,25,0,-20,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|15|25|0|20|1
pocket_scan_00249,corner,-0.80000000000000004,-2.9939999999999998,-15,25,0,-20,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|15|25|0|20|1
pocket_scan_00250,corner,-0.80000000000000004,-2.9939999999999998,-15,100,0,0,-1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|15|100|0|0|1
pocket_scan_00251,corner,-0.80000000000000004,-2.9939999999999998,-15,100,0,0,1,13.199999999999999,11,1.2,4,6,2.8574999999999999,True,False,jaw_or_rail_rejection,corner|0.80000000000000004|15|100|0|0|1
